GAME-ID,Teams
401479736,"['The Citadel Bulldogs', 'Wofford Terriers']"
401479737,"['East Tennessee State Buccaneers', 'The Citadel Bulldogs']"
401479738,"['Western Carolina Catamounts', 'Chattanooga Mocs']"
401479739,"['Furman Paladins', 'Mercer Bears']"
401479740,"['UNC Greensboro Spartans', 'VMI Keydets']"
401479741,"['Wofford Terriers', 'Samford Bulldogs']"
401479742,"['VMI Keydets', 'Wofford Terriers']"
401479743,"['UNC Greensboro Spartans', 'Furman Paladins']"
401479744,"['Mercer Bears', 'East Tennessee State Buccaneers']"
401479745,"['Chattanooga Mocs', 'Samford Bulldogs']"
401479746,"['Western Carolina Catamounts', 'The Citadel Bulldogs']"
401479747,"['Furman Paladins', 'Chattanooga Mocs']"
401479748,"['Samford Bulldogs', 'East Tennessee State Buccaneers']"
401479749,"['Wofford Terriers', 'Western Carolina Catamounts']"
401479750,"['Mercer Bears', 'VMI Keydets']"
401479751,"['The Citadel Bulldogs', 'UNC Greensboro Spartans']"
401479752,"['The Citadel Bulldogs', 'VMI Keydets']"
401479753,"['East Tennessee State Buccaneers', 'Chattanooga Mocs']"
401479754,"['Mercer Bears', 'UNC Greensboro Spartans']"
401479755,"['Furman Paladins', 'Wofford Terriers']"
401479756,"['Western Carolina Catamounts', 'Samford Bulldogs']"
401479757,"['Samford Bulldogs', 'Furman Paladins']"
401479758,"['East Tennessee State Buccaneers', 'Mercer Bears']"
401479759,"['VMI Keydets', 'UNC Greensboro Spartans']"
401479760,"['Wofford Terriers', 'Chattanooga Mocs']"
401479761,"['The Citadel Bulldogs', 'Western Carolina Catamounts']"
401479762,"['Mercer Bears', 'The Citadel Bulldogs']"
401479763,"['Chattanooga Mocs', 'East Tennessee State Buccaneers']"
401479764,"['Samford Bulldogs', 'Wofford Terriers']"
401479765,"['Western Carolina Catamounts', 'VMI Keydets']"
401479766,"['Furman Paladins', 'UNC Greensboro Spartans']"
401479767,"['Wofford Terriers', 'East Tennessee State Buccaneers']"
401479768,"['Chattanooga Mocs', 'Furman Paladins']"
401479769,"['Samford Bulldogs', 'Western Carolina Catamounts']"
401479770,"['VMI Keydets', 'The Citadel Bulldogs']"
401479771,"['UNC Greensboro Spartans', 'Mercer Bears']"
401479772,"['VMI Keydets', 'Mercer Bears']"
401479773,"['East Tennessee State Buccaneers', 'Samford Bulldogs']"
401479774,"['Wofford Terriers', 'Furman Paladins']"
401479775,"['UNC Greensboro Spartans', 'The Citadel Bulldogs']"
401479776,"['Chattanooga Mocs', 'Western Carolina Catamounts']"
401479777,"['The Citadel Bulldogs', 'Chattanooga Mocs']"
401479778,"['Furman Paladins', 'VMI Keydets']"
401479779,"['East Tennessee State Buccaneers', 'UNC Greensboro Spartans']"
401479780,"['Samford Bulldogs', 'Mercer Bears']"
401479781,"['Western Carolina Catamounts', 'Wofford Terriers']"
401479782,"['VMI Keydets', 'East Tennessee State Buccaneers']"
401479783,"['Western Carolina Catamounts', 'Furman Paladins']"
401479784,"['Mercer Bears', 'Chattanooga Mocs']"
401479785,"['The Citadel Bulldogs', 'Samford Bulldogs']"
401479786,"['Wofford Terriers', 'UNC Greensboro Spartans']"
401479787,"['UNC Greensboro Spartans', 'Samford Bulldogs']"
401479788,"['Mercer Bears', 'Wofford Terriers']"
401479789,"['East Tennessee State Buccaneers', 'Western Carolina Catamounts']"
401479790,"['Furman Paladins', 'The Citadel Bulldogs']"
401479791,"['Chattanooga Mocs', 'VMI Keydets']"
401479792,"['UNC Greensboro Spartans', 'Chattanooga Mocs']"
401479793,"['Wofford Terriers', 'The Citadel Bulldogs']"
401479794,"['East Tennessee State Buccaneers', 'Furman Paladins']"
401479795,"['Western Carolina Catamounts', 'Mercer Bears']"
401479796,"['Samford Bulldogs', 'VMI Keydets']"
401479797,"['Wofford Terriers', 'VMI Keydets']"
401479798,"['Western Carolina Catamounts', 'UNC Greensboro Spartans']"
401479799,"['Mercer Bears', 'Furman Paladins']"
401479800,"['The Citadel Bulldogs', 'East Tennessee State Buccaneers']"
401479801,"['Samford Bulldogs', 'Chattanooga Mocs']"
401479802,"['Chattanooga Mocs', 'Wofford Terriers']"
401479803,"['The Citadel Bulldogs', 'Mercer Bears']"
401479804,"['Furman Paladins', 'Samford Bulldogs']"
401479805,"['UNC Greensboro Spartans', 'East Tennessee State Buccaneers']"
401479806,"['VMI Keydets', 'Western Carolina Catamounts']"
401479941,"['Rider Broncs', 'Stetson Hatters']"
401479942,"['Central Arkansas Bears', 'Niagara Purple Eagles']"
401479943,"['Rider Broncs', 'Central Arkansas Bears']"
401479944,"['Niagara Purple Eagles', 'Stetson Hatters']"
401480365,"['Campbell Fighting Camels', 'Presbyterian Blue Hose']"
401480366,"['Charleston Southern Buccaneers', ""Gardner-Webb Runnin' Bulldogs""]"
401480367,"['High Point Panthers', 'Longwood Lancers']"
401480368,"['Radford Highlanders', 'UNC Asheville Bulldogs']"
401480369,"['Winthrop Eagles', 'South Carolina Upstate Spartans']"
401480370,"['Longwood Lancers', 'Campbell Fighting Camels']"
401480371,"['South Carolina Upstate Spartans', 'Charleston Southern Buccaneers']"
401480372,"[""Gardner-Webb Runnin' Bulldogs"", 'High Point Panthers']"
401480373,"['Presbyterian Blue Hose', 'Radford Highlanders']"
401480374,"['UNC Asheville Bulldogs', 'Winthrop Eagles']"
401480375,"[""Gardner-Webb Runnin' Bulldogs"", 'Campbell Fighting Camels']"
401480376,"['Longwood Lancers', 'Charleston Southern Buccaneers']"
401480377,"['UNC Asheville Bulldogs', 'High Point Panthers']"
401480378,"['Presbyterian Blue Hose', 'Winthrop Eagles']"
401480379,"['South Carolina Upstate Spartans', 'Radford Highlanders']"
401480380,"['Campbell Fighting Camels', 'UNC Asheville Bulldogs']"
401480381,"['Charleston Southern Buccaneers', 'Presbyterian Blue Hose']"
401480382,"['Radford Highlanders', ""Gardner-Webb Runnin' Bulldogs""]"
401480383,"['High Point Panthers', 'South Carolina Upstate Spartans']"
401480384,"['Winthrop Eagles', 'Longwood Lancers']"
401480385,"['Campbell Fighting Camels', 'South Carolina Upstate Spartans']"
401480386,"['High Point Panthers', 'Charleston Southern Buccaneers']"
401480387,"[""Gardner-Webb Runnin' Bulldogs"", 'Presbyterian Blue Hose']"
401480388,"['Longwood Lancers', 'UNC Asheville Bulldogs']"
401480389,"['Radford Highlanders', 'Winthrop Eagles']"
401480390,"['Winthrop Eagles', 'Campbell Fighting Camels']"
401480391,"['Charleston Southern Buccaneers', 'Radford Highlanders']"
401480392,"['UNC Asheville Bulldogs', ""Gardner-Webb Runnin' Bulldogs""]"
401480393,"['Presbyterian Blue Hose', 'High Point Panthers']"
401480394,"['South Carolina Upstate Spartans', 'Longwood Lancers']"
401480395,"['Radford Highlanders', 'Campbell Fighting Camels']"
401480396,"['UNC Asheville Bulldogs', 'Charleston Southern Buccaneers']"
401480397,"[""Gardner-Webb Runnin' Bulldogs"", 'Longwood Lancers']"
401480398,"['Winthrop Eagles', 'High Point Panthers']"
401480399,"['Presbyterian Blue Hose', 'South Carolina Upstate Spartans']"
401480400,"['Campbell Fighting Camels', 'Charleston Southern Buccaneers']"
401480401,"[""Gardner-Webb Runnin' Bulldogs"", 'Winthrop Eagles']"
401480402,"['High Point Panthers', 'Radford Highlanders']"
401480403,"['Longwood Lancers', 'Presbyterian Blue Hose']"
401480404,"['South Carolina Upstate Spartans', 'UNC Asheville Bulldogs']"
401480405,"['Campbell Fighting Camels', 'High Point Panthers']"
401480406,"['Charleston Southern Buccaneers', 'Winthrop Eagles']"
401480407,"['South Carolina Upstate Spartans', ""Gardner-Webb Runnin' Bulldogs""]"
401480408,"['Longwood Lancers', 'Radford Highlanders']"
401480409,"['Presbyterian Blue Hose', 'UNC Asheville Bulldogs']"
401480410,"['UNC Asheville Bulldogs', 'Campbell Fighting Camels']"
401480411,"['Charleston Southern Buccaneers', 'Longwood Lancers']"
401480412,"['High Point Panthers', ""Gardner-Webb Runnin' Bulldogs""]"
401480413,"['Winthrop Eagles', 'Presbyterian Blue Hose']"
401480414,"['Radford Highlanders', 'South Carolina Upstate Spartans']"
401480415,"['South Carolina Upstate Spartans', 'Campbell Fighting Camels']"
401480416,"[""Gardner-Webb Runnin' Bulldogs"", 'Charleston Southern Buccaneers']"
401480417,"['High Point Panthers', 'UNC Asheville Bulldogs']"
401480418,"['Longwood Lancers', 'Winthrop Eagles']"
401480419,"['Radford Highlanders', 'Presbyterian Blue Hose']"
401480420,"['Campbell Fighting Camels', 'Longwood Lancers']"
401480421,"['Charleston Southern Buccaneers', 'High Point Panthers']"
401480422,"['Presbyterian Blue Hose', ""Gardner-Webb Runnin' Bulldogs""]"
401480423,"['Winthrop Eagles', 'Radford Highlanders']"
401480424,"['UNC Asheville Bulldogs', 'South Carolina Upstate Spartans']"
401480425,"['High Point Panthers', 'Campbell Fighting Camels']"
401480426,"['Charleston Southern Buccaneers', 'South Carolina Upstate Spartans']"
401480427,"[""Gardner-Webb Runnin' Bulldogs"", 'Radford Highlanders']"
401480428,"['Presbyterian Blue Hose', 'Longwood Lancers']"
401480429,"['Winthrop Eagles', 'UNC Asheville Bulldogs']"
401480430,"['Campbell Fighting Camels', ""Gardner-Webb Runnin' Bulldogs""]"
401480431,"['Radford Highlanders', 'Charleston Southern Buccaneers']"
401480432,"['Longwood Lancers', 'High Point Panthers']"
401480433,"['UNC Asheville Bulldogs', 'Presbyterian Blue Hose']"
401480434,"['South Carolina Upstate Spartans', 'Winthrop Eagles']"
401480435,"['Charleston Southern Buccaneers', 'Campbell Fighting Camels']"
401480436,"['Winthrop Eagles', ""Gardner-Webb Runnin' Bulldogs""]"
401480437,"['High Point Panthers', 'Presbyterian Blue Hose']"
401480438,"['Longwood Lancers', 'South Carolina Upstate Spartans']"
401480439,"['UNC Asheville Bulldogs', 'Radford Highlanders']"
401480440,"['Presbyterian Blue Hose', 'Campbell Fighting Camels']"
401480441,"['Winthrop Eagles', 'Charleston Southern Buccaneers']"
401480442,"[""Gardner-Webb Runnin' Bulldogs"", 'UNC Asheville Bulldogs']"
401480443,"['South Carolina Upstate Spartans', 'High Point Panthers']"
401480444,"['Radford Highlanders', 'Longwood Lancers']"
401480445,"['Campbell Fighting Camels', 'Winthrop Eagles']"
401480446,"['Charleston Southern Buccaneers', 'UNC Asheville Bulldogs']"
401480447,"['Longwood Lancers', ""Gardner-Webb Runnin' Bulldogs""]"
401480448,"['Radford Highlanders', 'High Point Panthers']"
401480449,"['South Carolina Upstate Spartans', 'Presbyterian Blue Hose']"
401480450,"['Campbell Fighting Camels', 'Radford Highlanders']"
401480451,"['Presbyterian Blue Hose', 'Charleston Southern Buccaneers']"
401480452,"[""Gardner-Webb Runnin' Bulldogs"", 'South Carolina Upstate Spartans']"
401480453,"['High Point Panthers', 'Winthrop Eagles']"
401480454,"['UNC Asheville Bulldogs', 'Longwood Lancers']"
401481050,"['California Baptist Lancers', 'Grand Canyon Lopes']"
401481051,"['Sam Houston Bearkats', 'Utah Valley Wolverines']"
401481052,"['UT Rio Grande Valley Vaqueros', 'Utah Tech Trailblazers']"
401481053,"['Southern Utah Thunderbirds', 'New Mexico State Aggies']"
401481054,"['Abilene Christian Wildcats', 'Stephen F. Austin Lumberjacks']"
401481055,"['UT Arlington Mavericks', 'Tarleton Texans']"
401481056,"['California Baptist Lancers', 'Seattle U Redhawks']"
401481057,"['Utah Tech Trailblazers', 'Utah Valley Wolverines']"
401481058,"['UT Rio Grande Valley Vaqueros', 'Southern Utah Thunderbirds']"
401481059,"['Sam Houston Bearkats', 'New Mexico State Aggies']"
401481060,"['Tarleton Texans', 'Abilene Christian Wildcats']"
401481061,"['Stephen F. Austin Lumberjacks', 'UT Arlington Mavericks']"
401481062,"['New Mexico State Aggies', 'Stephen F. Austin Lumberjacks']"
401481063,"['Utah Tech Trailblazers', 'California Baptist Lancers']"
401481064,"['Southern Utah Thunderbirds', 'Tarleton Texans']"
401481065,"['Utah Valley Wolverines', 'UT Arlington Mavericks']"
401481066,"['Grand Canyon Lopes', 'Sam Houston Bearkats']"
401481067,"['Seattle U Redhawks', 'UT Rio Grande Valley Vaqueros']"
401481068,"['California Baptist Lancers', 'New Mexico State Aggies']"
401481069,"['Southern Utah Thunderbirds', 'Abilene Christian Wildcats']"
401481070,"['Seattle U Redhawks', 'UT Arlington Mavericks']"
401481071,"['Tarleton Texans', 'Sam Houston Bearkats']"
401481072,"['Grand Canyon Lopes', 'Stephen F. Austin Lumberjacks']"
401481073,"['Utah Valley Wolverines', 'UT Rio Grande Valley Vaqueros']"
401481074,"['Utah Valley Wolverines', 'California Baptist Lancers']"
401481075,"['Abilene Christian Wildcats', 'UT Rio Grande Valley Vaqueros']"
401481076,"['New Mexico State Aggies', 'Seattle U Redhawks']"
401481077,"['Stephen F. Austin Lumberjacks', 'Utah Tech Trailblazers']"
401481078,"['Sam Houston Bearkats', 'Southern Utah Thunderbirds']"
401481079,"['UT Arlington Mavericks', 'Grand Canyon Lopes']"
401481080,"['Grand Canyon Lopes', 'California Baptist Lancers']"
401481081,"['Seattle U Redhawks', 'Utah Valley Wolverines']"
401481082,"['Sam Houston Bearkats', 'Utah Tech Trailblazers']"
401481083,"['Stephen F. Austin Lumberjacks', 'Southern Utah Thunderbirds']"
401481084,"['UT Arlington Mavericks', 'New Mexico State Aggies']"
401481085,"['Abilene Christian Wildcats', 'Tarleton Texans']"
401481086,"['Abilene Christian Wildcats', 'Utah Valley Wolverines']"
401481087,"['Utah Tech Trailblazers', 'Grand Canyon Lopes']"
401481088,"['Tarleton Texans', 'Seattle U Redhawks']"
401481089,"['New Mexico State Aggies', 'Southern Utah Thunderbirds']"
401481090,"['UT Rio Grande Valley Vaqueros', 'UT Arlington Mavericks']"
401481091,"['Stephen F. Austin Lumberjacks', 'Sam Houston Bearkats']"
401481092,"['Southern Utah Thunderbirds', 'Seattle U Redhawks']"
401481093,"['Tarleton Texans', 'California Baptist Lancers']"
401481094,"['New Mexico State Aggies', 'Utah Tech Trailblazers']"
401481095,"['Utah Valley Wolverines', 'Grand Canyon Lopes']"
401481096,"['UT Arlington Mavericks', 'Abilene Christian Wildcats']"
401481097,"['UT Rio Grande Valley Vaqueros', 'Sam Houston Bearkats']"
401481098,"['California Baptist Lancers', 'UT Arlington Mavericks']"
401481099,"['UT Rio Grande Valley Vaqueros', 'Stephen F. Austin Lumberjacks']"
401481100,"['Utah Valley Wolverines', 'Southern Utah Thunderbirds']"
401481101,"['Grand Canyon Lopes', 'Abilene Christian Wildcats']"
401481102,"['Utah Tech Trailblazers', 'Tarleton Texans']"
401481103,"['Seattle U Redhawks', 'Sam Houston Bearkats']"
401481104,"['New Mexico State Aggies', 'Utah Valley Wolverines']"
401481105,"['Utah Tech Trailblazers', 'Abilene Christian Wildcats']"
401481106,"['Grand Canyon Lopes', 'Tarleton Texans']"
401481107,"['Seattle U Redhawks', 'Stephen F. Austin Lumberjacks']"
401481108,"['California Baptist Lancers', 'UT Rio Grande Valley Vaqueros']"
401481109,"['Abilene Christian Wildcats', 'Seattle U Redhawks']"
401481110,"['Southern Utah Thunderbirds', 'California Baptist Lancers']"
401481112,"['Sam Houston Bearkats', 'UT Rio Grande Valley Vaqueros']"
401481113,"['Utah Valley Wolverines', 'Utah Tech Trailblazers']"
401481114,"['Stephen F. Austin Lumberjacks', 'New Mexico State Aggies']"
401481115,"['Abilene Christian Wildcats', 'California Baptist Lancers']"
401481116,"['Southern Utah Thunderbirds', 'Utah Tech Trailblazers']"
401481117,"['Stephen F. Austin Lumberjacks', 'Grand Canyon Lopes']"
401481118,"['Seattle U Redhawks', 'New Mexico State Aggies']"
401481119,"['UT Rio Grande Valley Vaqueros', 'Tarleton Texans']"
401481120,"['Sam Houston Bearkats', 'UT Arlington Mavericks']"
401481121,"['Utah Tech Trailblazers', 'Seattle U Redhawks']"
401481122,"['California Baptist Lancers', 'Utah Valley Wolverines']"
401481123,"['Tarleton Texans', 'Southern Utah Thunderbirds']"
401481124,"['New Mexico State Aggies', 'Grand Canyon Lopes']"
401481125,"['UT Arlington Mavericks', 'UT Rio Grande Valley Vaqueros']"
401481126,"['Grand Canyon Lopes', 'Seattle U Redhawks']"
401481128,"['Southern Utah Thunderbirds', 'Utah Valley Wolverines']"
401481129,"['Tarleton Texans', 'Utah Tech Trailblazers']"
401481130,"['Sam Houston Bearkats', 'Abilene Christian Wildcats']"
401481131,"['Stephen F. Austin Lumberjacks', 'UT Rio Grande Valley Vaqueros']"
401481132,"['Seattle U Redhawks', 'California Baptist Lancers']"
401481133,"['UT Rio Grande Valley Vaqueros', 'Grand Canyon Lopes']"
401481135,"['UT Arlington Mavericks', 'Sam Houston Bearkats']"
401481136,"['Tarleton Texans', 'Stephen F. Austin Lumberjacks']"
401481137,"['Abilene Christian Wildcats', 'Grand Canyon Lopes']"
401481138,"['Utah Valley Wolverines', 'Seattle U Redhawks']"
401481139,"['Utah Tech Trailblazers', 'Southern Utah Thunderbirds']"
401481141,"['Sam Houston Bearkats', 'Tarleton Texans']"
401481142,"['UT Arlington Mavericks', 'Stephen F. Austin Lumberjacks']"
401481144,"['Stephen F. Austin Lumberjacks', 'Abilene Christian Wildcats']"
401481145,"['Utah Valley Wolverines', 'Tarleton Texans']"
401481146,"['Southern Utah Thunderbirds', 'UT Arlington Mavericks']"
401481147,"['California Baptist Lancers', 'Sam Houston Bearkats']"
401481148,"['Utah Tech Trailblazers', 'UT Rio Grande Valley Vaqueros']"
401481149,"['Seattle U Redhawks', 'Grand Canyon Lopes']"
401481150,"['Utah Valley Wolverines', 'Abilene Christian Wildcats']"
401481151,"['Utah Tech Trailblazers', 'UT Arlington Mavericks']"
401481152,"['Southern Utah Thunderbirds', 'Sam Houston Bearkats']"
401481153,"['Tarleton Texans', 'UT Rio Grande Valley Vaqueros']"
401481154,"['California Baptist Lancers', 'Stephen F. Austin Lumberjacks']"
401481155,"['UT Rio Grande Valley Vaqueros', 'California Baptist Lancers']"
401481156,"['UT Arlington Mavericks', 'Utah Valley Wolverines']"
401481157,"['Seattle U Redhawks', 'Utah Tech Trailblazers']"
401481158,"['Grand Canyon Lopes', 'Southern Utah Thunderbirds']"
401481160,"['Sam Houston Bearkats', 'Stephen F. Austin Lumberjacks']"
401481161,"['UT Arlington Mavericks', 'Seattle U Redhawks']"
401481162,"['Stephen F. Austin Lumberjacks', 'Utah Valley Wolverines']"
401481163,"['Grand Canyon Lopes', 'Utah Tech Trailblazers']"
401481164,"['California Baptist Lancers', 'Southern Utah Thunderbirds']"
401481166,"['Abilene Christian Wildcats', 'Sam Houston Bearkats']"
401482790,"['Air Force Falcons', 'San Diego State Aztecs']"
401482791,"['Boise State Broncos', 'Nevada Wolf Pack']"
401482792,"['Colorado State Rams', 'New Mexico Lobos']"
401482793,"['UNLV Rebels', 'San José State Spartans']"
401482794,"['Wyoming Cowboys', 'Fresno State Bulldogs']"
401482795,"['Fresno State Bulldogs', 'Utah State Aggies']"
401482796,"['Nevada Wolf Pack', 'Air Force Falcons']"
401482797,"['New Mexico Lobos', 'Wyoming Cowboys']"
401482798,"['San Diego State Aztecs', 'UNLV Rebels']"
401482799,"['San José State Spartans', 'Colorado State Rams']"
401482800,"['Colorado State Rams', 'Nevada Wolf Pack']"
401482801,"['New Mexico Lobos', 'Fresno State Bulldogs']"
401482802,"['San José State Spartans', 'Boise State Broncos']"
401482803,"['Utah State Aggies', 'Air Force Falcons']"
401482804,"['Fresno State Bulldogs', 'Colorado State Rams']"
401482805,"['Nevada Wolf Pack', 'San José State Spartans']"
401482806,"['San Diego State Aztecs', 'Wyoming Cowboys']"
